,Animal,Day,Experimental condition,Stimulus class,Stimulus orientation,Frame,Width
3247,Training,D1,Tuning,,150,18,28
3248,Training,D1,Tuning,,150,19,39
3249,Training,D1,Tuning,,150,20,25
3250,Training,D1,Tuning,,150,21,20
3251,Training,D1,Tuning,,150,22,32
3252,Training,D1,Tuning,,150,23,24
3253,Training,D1,Tuning,,150,24,28
3254,Training,D1,Tuning,,150,25,21
3255,Training,D1,Tuning,,150,26,19
3256,Training,D1,Tuning,,150,27,36
3257,Training,D1,Tuning,,150,29,20
3258,Training,D1,Tuning,,180,0,19
3259,Training,D1,Tuning,,180,2,22
3260,Training,D1,Tuning,,180,3,52
3261,Training,D1,Tuning,,180,4,49
3262,Training,D1,Tuning,,180,5,39
3263,Training,D1,Tuning,,180,6,48
3264,Training,D1,Tuning,,180,7,34
3265,Training,D1,Tuning,,180,8,41
3266,Training,D1,Tuning,,180,9,38
3267,Training,D1,Tuning,,180,12,49
3268,Training,D1,Tuning,,180,13,34
3269,Training,D1,Tuning,,180,14,28
3270,Training,D1,Tuning,,180,15,31
3271,Training,D1,Tuning,,180,16,31
3272,Training,D1,Tuning,,180,18,48
3273,Training,D1,Tuning,,180,19,41
3274,Training,D1,Tuning,,180,20,35
3275,Training,D1,Tuning,,180,21,29
3276,Training,D1,Tuning,,180,22,33
3277,Training,D1,Tuning,,180,23,29
3278,Training,D1,Tuning,,180,24,32
3279,Training,D1,Tuning,,180,26,37
3280,Training,D1,Tuning,,180,27,25
3281,Training,D1,Tuning,,180,28,35
3282,Training,D1,Tuning,,180,30,27
3283,Training,D1,Tuning,,210,0,49
3284,Training,D1,Tuning,,210,1,42
3285,Training,D1,Tuning,,210,2,51
3286,Training,D1,Tuning,,210,3,55
3287,Training,D1,Tuning,,210,4,41
3288,Training,D1,Tuning,,210,5,49
3289,Training,D1,Tuning,,210,6,40
3290,Training,D1,Tuning,,210,7,54
3291,Training,D1,Tuning,,210,8,43
3292,Training,D1,Tuning,,210,9,38
3293,Training,D1,Tuning,,210,10,46
3294,Training,D1,Tuning,,210,12,48
3295,Training,D1,Tuning,,210,13,50
3296,Training,D1,Tuning,,210,14,50
3297,Training,D1,Tuning,,210,15,32
3298,Training,D1,Tuning,,210,16,38
3299,Training,D1,Tuning,,210,18,23
3300,Training,D1,Tuning,,210,19,49
3301,Training,D1,Tuning,,210,20,24
3302,Training,D1,Tuning,,210,21,43
3303,Training,D1,Tuning,,210,22,43
3304,Training,D1,Tuning,,210,23,27
3305,Training,D1,Tuning,,210,27,24
3306,Training,D1,Tuning,,210,28,19
3307,Training,D1,Tuning,,210,29,34
3308,Training,D1,Tuning,,210,30,51
3309,Training,D1,Tuning,,240,0,17
3310,Training,D1,Tuning,,240,1,25
3311,Training,D1,Tuning,,240,2,36
3312,Training,D1,Tuning,,240,3,30
3313,Training,D1,Tuning,,240,4,27
3314,Training,D1,Tuning,,240,5,24
3315,Training,D1,Tuning,,240,6,30
3316,Training,D1,Tuning,,240,7,25
3317,Training,D1,Tuning,,240,8,34
3318,Training,D1,Tuning,,240,9,33
3319,Training,D1,Tuning,,240,10,30
3320,Training,D1,Tuning,,240,11,23
3321,Training,D1,Tuning,,240,12,35
3322,Training,D1,Tuning,,240,13,34
3323,Training,D1,Tuning,,240,14,41
3324,Training,D1,Tuning,,240,15,36
3325,Training,D1,Tuning,,240,16,33
3326,Training,D1,Tuning,,240,17,31
3327,Training,D1,Tuning,,240,18,24
3328,Training,D1,Tuning,,240,19,33
3329,Training,D1,Tuning,,240,20,32
3330,Training,D1,Tuning,,240,21,29
3331,Training,D1,Tuning,,240,22,40
3332,Training,D1,Tuning,,240,23,34
3333,Training,D1,Tuning,,240,24,20
3334,Training,D1,Tuning,,240,25,27
3335,Training,D1,Tuning,,240,26,18
3336,Training,D1,Tuning,,240,27,39
3337,Training,D1,Tuning,,240,28,27
3338,Training,D1,Tuning,,240,29,51
3339,Training,D1,Tuning,,270,0,16
3340,Training,D1,Tuning,,270,1,37
3341,Training,D1,Tuning,,270,2,14
3342,Training,D1,Tuning,,270,3,37
3343,Training,D1,Tuning,,270,4,27
3344,Training,D1,Tuning,,270,5,22
3345,Training,D1,Tuning,,270,6,26
3346,Training,D1,Tuning,,270,7,21
3347,Training,D1,Tuning,,270,8,15
3348,Training,D1,Tuning,,270,9,20
3349,Training,D1,Tuning,,270,10,17
3350,Training,D1,Tuning,,270,11,17
3351,Training,D1,Tuning,,270,12,30
3352,Training,D1,Tuning,,270,13,19
3353,Training,D1,Tuning,,270,14,17
3354,Training,D1,Tuning,,270,15,15
3355,Training,D1,Tuning,,270,16,27
3356,Training,D1,Tuning,,270,17,19
3357,Training,D1,Tuning,,270,18,21
3358,Training,D1,Tuning,,270,19,15
3359,Training,D1,Tuning,,270,20,18
3360,Training,D1,Tuning,,270,21,19
3361,Training,D1,Tuning,,270,22,18
3362,Training,D1,Tuning,,270,23,15
3363,Training,D1,Tuning,,270,24,19
3364,Training,D1,Tuning,,270,25,18
3365,Training,D1,Tuning,,270,27,20
3366,Training,D1,Tuning,,270,29,15
3367,Training,D1,Tuning,,270,30,16
3368,Training,D1,Tuning,,300,0,33
3369,Training,D1,Tuning,,300,1,34
3370,Training,D1,Tuning,,300,2,21
3371,Training,D1,Tuning,,300,3,26
3372,Training,D1,Tuning,,300,4,39
3373,Training,D1,Tuning,,300,5,31
3374,Training,D1,Tuning,,300,6,19
3375,Training,D1,Tuning,,300,7,26
3376,Training,D1,Tuning,,300,8,20
3377,Training,D1,Tuning,,300,9,20
3378,Training,D1,Tuning,,300,10,29
3379,Training,D1,Tuning,,300,11,35
3380,Training,D1,Tuning,,300,12,33
3381,Training,D1,Tuning,,300,13,24
3382,Training,D1,Tuning,,300,14,20
3383,Training,D1,Tuning,,300,15,24
3384,Training,D1,Tuning,,300,16,20
3385,Training,D1,Tuning,,300,17,19
3386,Training,D1,Tuning,,300,18,34
3387,Training,D1,Tuning,,300,19,25
3388,Training,D1,Tuning,,300,20,36
3389,Training,D1,Tuning,,300,21,26
3390,Training,D1,Tuning,,300,22,18
3391,Training,D1,Tuning,,300,23,27
3392,Training,D1,Tuning,,300,24,19
3393,Training,D1,Tuning,,300,25,19
3394,Training,D1,Tuning,,300,26,19
3395,Training,D1,Tuning,,300,28,14
3396,Training,D1,Tuning,,300,29,38
3397,Training,D1,Tuning,,300,30,20
3398,Training,D1,Tuning,,330,0,24
3399,Training,D1,Tuning,,330,1,28
3400,Training,D1,Tuning,,330,2,35
3401,Training,D1,Tuning,,330,3,33
3402,Training,D1,Tuning,,330,4,27
3403,Training,D1,Tuning,,330,5,20
3404,Training,D1,Tuning,,330,6,43
3405,Training,D1,Tuning,,330,7,46
3406,Training,D1,Tuning,,330,8,47
3407,Training,D1,Tuning,,330,9,25
3408,Training,D1,Tuning,,330,10,32
3409,Training,D1,Tuning,,330,11,27
3410,Training,D1,Tuning,,330,12,22
3411,Training,D1,Tuning,,330,13,26
3412,Training,D1,Tuning,,330,14,42
3413,Training,D1,Tuning,,330,15,50
3414,Training,D1,Tuning,,330,16,24
3415,Training,D1,Tuning,,330,17,36
3416,Training,D1,Tuning,,330,18,36
3417,Training,D1,Tuning,,330,19,23
3418,Training,D1,Tuning,,330,20,31
3419,Training,D1,Tuning,,330,21,26
3420,Training,D1,Tuning,,330,22,31
3421,Training,D1,Tuning,,330,23,30
3422,Training,D1,Tuning,,330,24,28
3423,Training,D1,Tuning,,330,25,17
3424,Training,D1,Tuning,,330,26,24
3425,Training,D1,Tuning,,330,28,19
3426,Training,D1,Tuning,,330,30,16
3427,Training,D2,Tuning,,0,0,17
3428,Training,D2,Tuning,,0,1,24
3429,Training,D2,Tuning,,0,2,24
3430,Training,D2,Tuning,,0,3,22
3431,Training,D2,Tuning,,0,4,25
3432,Training,D2,Tuning,,0,5,21
3433,Training,D2,Tuning,,0,6,22
3434,Training,D2,Tuning,,0,7,24
3435,Training,D2,Tuning,,0,8,23
3436,Training,D2,Tuning,,0,9,26
3437,Training,D2,Tuning,,0,10,23
3438,Training,D2,Tuning,,0,11,24
3439,Training,D2,Tuning,,0,12,24
3440,Training,D2,Tuning,,0,13,23
3441,Training,D2,Tuning,,0,14,23
3442,Training,D2,Tuning,,0,15,24
3443,Training,D2,Tuning,,0,16,24
3444,Training,D2,Tuning,,0,17,24
3445,Training,D2,Tuning,,0,18,27
3446,Training,D2,Tuning,,0,19,25
3447,Training,D2,Tuning,,0,20,24
3448,Training,D2,Tuning,,0,21,23
3449,Training,D2,Tuning,,0,22,26
3450,Training,D2,Tuning,,0,23,26
3451,Training,D2,Tuning,,0,24,20
3452,Training,D2,Tuning,,0,25,23
3453,Training,D2,Tuning,,0,26,20
3454,Training,D2,Tuning,,0,27,41
3455,Training,D2,Tuning,,0,28,17
3456,Training,D2,Tuning,,0,29,23
3457,Training,D2,Tuning,,0,30,41
3458,Training,D2,Tuning,,30,3,29
3459,Training,D2,Tuning,,30,4,29
3460,Training,D2,Tuning,,30,5,27
3461,Training,D2,Tuning,,30,9,22
3462,Training,D2,Tuning,,30,11,27
3463,Training,D2,Tuning,,30,12,22
3464,Training,D2,Tuning,,30,13,30
3465,Training,D2,Tuning,,30,14,28
3466,Training,D2,Tuning,,30,16,34
3467,Training,D2,Tuning,,30,17,21
3468,Training,D2,Tuning,,30,18,26
3469,Training,D2,Tuning,,30,19,28
3470,Training,D2,Tuning,,30,20,27
3471,Training,D2,Tuning,,30,23,18
3472,Training,D2,Tuning,,30,24,37
3473,Training,D2,Tuning,,30,29,29
3474,Training,D2,Tuning,,60,1,22
3475,Training,D2,Tuning,,60,2,28
3476,Training,D2,Tuning,,60,3,39
3477,Training,D2,Tuning,,60,4,31
3478,Training,D2,Tuning,,60,5,33
3479,Training,D2,Tuning,,60,6,29
3480,Training,D2,Tuning,,60,7,36
3481,Training,D2,Tuning,,60,8,30
3482,Training,D2,Tuning,,60,9,24
3483,Training,D2,Tuning,,60,10,28
3484,Training,D2,Tuning,,60,11,23
3485,Training,D2,Tuning,,60,12,44
3486,Training,D2,Tuning,,60,13,23
3487,Training,D2,Tuning,,60,14,27
3488,Training,D2,Tuning,,60,15,23
3489,Training,D2,Tuning,,60,16,22
3490,Training,D2,Tuning,,60,17,23
3491,Training,D2,Tuning,,60,18,26
3492,Training,D2,Tuning,,60,19,23
3493,Training,D2,Tuning,,60,20,21
3494,Training,D2,Tuning,,60,21,24
3495,Training,D2,Tuning,,60,22,21
3496,Training,D2,Tuning,,60,23,24
3497,Training,D2,Tuning,,60,24,23
3498,Training,D2,Tuning,,60,25,21
3499,Training,D2,Tuning,,60,29,17
3500,Training,D2,Tuning,,90,1,23
3501,Training,D2,Tuning,,90,2,23
3502,Training,D2,Tuning,,90,3,27
3503,Training,D2,Tuning,,90,4,23
3504,Training,D2,Tuning,,90,5,27
3505,Training,D2,Tuning,,90,6,22
3506,Training,D2,Tuning,,90,7,28
3507,Training,D2,Tuning,,90,8,27
3508,Training,D2,Tuning,,90,9,34
3509,Training,D2,Tuning,,90,10,22
3510,Training,D2,Tuning,,90,11,29
3511,Training,D2,Tuning,,90,12,25
3512,Training,D2,Tuning,,90,13,24
3513,Training,D2,Tuning,,90,14,23
3514,Training,D2,Tuning,,90,15,26
3515,Training,D2,Tuning,,90,16,29
3516,Training,D2,Tuning,,90,17,25
3517,Training,D2,Tuning,,90,18,22
3518,Training,D2,Tuning,,90,19,21
3519,Training,D2,Tuning,,90,20,25
3520,Training,D2,Tuning,,90,21,31
3521,Training,D2,Tuning,,90,22,29
3522,Training,D2,Tuning,,90,23,24
3523,Training,D2,Tuning,,90,24,18
3524,Training,D2,Tuning,,90,25,29
3525,Training,D2,Tuning,,90,27,30
3526,Training,D2,Tuning,,90,30,28
3527,Training,D2,Tuning,,120,0,29
3528,Training,D2,Tuning,,120,1,34
3529,Training,D2,Tuning,,120,2,29
3530,Training,D2,Tuning,,120,3,23
3531,Training,D2,Tuning,,120,4,25
3532,Training,D2,Tuning,,120,5,29
3533,Training,D2,Tuning,,120,6,28
3534,Training,D2,Tuning,,120,7,25
3535,Training,D2,Tuning,,120,8,25
3536,Training,D2,Tuning,,120,9,23
3537,Training,D2,Tuning,,120,10,21
3538,Training,D2,Tuning,,120,11,20
3539,Training,D2,Tuning,,120,12,18
3540,Training,D2,Tuning,,120,13,22
3541,Training,D2,Tuning,,120,14,24
3542,Training,D2,Tuning,,120,15,21
3543,Training,D2,Tuning,,120,16,25
3544,Training,D2,Tuning,,120,17,24
3545,Training,D2,Tuning,,120,18,18
3546,Training,D2,Tuning,,120,19,19
3547,Training,D2,Tuning,,120,20,21
3548,Training,D2,Tuning,,120,21,22
3549,Training,D2,Tuning,,120,22,20
3550,Training,D2,Tuning,,120,23,19
3551,Training,D2,Tuning,,120,24,19
3552,Training,D2,Tuning,,120,25,25
3553,Training,D2,Tuning,,120,26,19
3554,Training,D2,Tuning,,120,27,30
3555,Training,D2,Tuning,,120,28,23
3556,Training,D2,Tuning,,120,29,17
3557,Training,D2,Tuning,,120,30,15
3558,Training,D2,Tuning,,150,0,20
3559,Training,D2,Tuning,,150,1,43
3560,Training,D2,Tuning,,150,2,37
3561,Training,D2,Tuning,,150,3,62
3562,Training,D2,Tuning,,150,4,42
3563,Training,D2,Tuning,,150,5,47
3564,Training,D2,Tuning,,150,6,45
3565,Training,D2,Tuning,,150,7,57
3566,Training,D2,Tuning,,150,8,41
3567,Training,D2,Tuning,,150,9,40
3568,Training,D2,Tuning,,150,10,31
3569,Training,D2,Tuning,,150,11,39
3570,Training,D2,Tuning,,150,12,25
3571,Training,D2,Tuning,,150,13,45
3572,Training,D2,Tuning,,150,14,42
3573,Training,D2,Tuning,,150,15,43
3574,Training,D2,Tuning,,150,16,41
3575,Training,D2,Tuning,,150,17,46
3576,Training,D2,Tuning,,150,18,34
3577,Training,D2,Tuning,,150,19,29
3578,Training,D2,Tuning,,150,20,41
3579,Training,D2,Tuning,,150,22,31
3580,Training,D2,Tuning,,150,23,20
3581,Training,D2,Tuning,,150,24,46
3582,Training,D2,Tuning,,150,25,19
3583,Training,D2,Tuning,,150,26,29
3584,Training,D2,Tuning,,150,28,18
3585,Training,D2,Tuning,,150,30,26
3586,Training,D2,Tuning,,180,0,52
3587,Training,D2,Tuning,,180,1,64
3588,Training,D2,Tuning,,180,2,60
3589,Training,D2,Tuning,,180,3,52
3590,Training,D2,Tuning,,180,4,44
3591,Training,D2,Tuning,,180,5,34
3592,Training,D2,Tuning,,180,6,41
3593,Training,D2,Tuning,,180,7,42
3594,Training,D2,Tuning,,180,8,40
3595,Training,D2,Tuning,,180,9,44
3596,Training,D2,Tuning,,180,10,40
3597,Training,D2,Tuning,,180,11,39
3598,Training,D2,Tuning,,180,12,48
3599,Training,D2,Tuning,,180,13,30
3600,Training,D2,Tuning,,180,14,33
3601,Training,D2,Tuning,,180,15,34
3602,Training,D2,Tuning,,180,16,42
3603,Training,D2,Tuning,,180,17,34
3604,Training,D2,Tuning,,180,18,35
3605,Training,D2,Tuning,,180,19,40
3606,Training,D2,Tuning,,180,20,35
3607,Training,D2,Tuning,,180,21,39
3608,Training,D2,Tuning,,180,22,39
3609,Training,D2,Tuning,,180,23,38
3610,Training,D2,Tuning,,180,24,22
3611,Training,D2,Tuning,,180,25,43
3612,Training,D2,Tuning,,180,28,27
3613,Training,D2,Tuning,,180,29,28
3614,Training,D2,Tuning,,210,0,25
3615,Training,D2,Tuning,,210,1,25
3616,Training,D2,Tuning,,210,2,34
3617,Training,D2,Tuning,,210,3,47
3618,Training,D2,Tuning,,210,4,50
3619,Training,D2,Tuning,,210,5,36
3620,Training,D2,Tuning,,210,6,30
3621,Training,D2,Tuning,,210,7,31
3622,Training,D2,Tuning,,210,8,25
3623,Training,D2,Tuning,,210,9,26
3624,Training,D2,Tuning,,210,10,47
3625,Training,D2,Tuning,,210,11,33
3626,Training,D2,Tuning,,210,12,40
3627,Training,D2,Tuning,,210,13,54
3628,Training,D2,Tuning,,210,14,32
3629,Training,D2,Tuning,,210,15,32
3630,Training,D2,Tuning,,210,16,21
3631,Training,D2,Tuning,,210,17,34
3632,Training,D2,Tuning,,210,18,40
3633,Training,D2,Tuning,,210,19,35
3634,Training,D2,Tuning,,210,20,28
3635,Training,D2,Tuning,,210,21,41
3636,Training,D2,Tuning,,210,22,34
3637,Training,D2,Tuning,,210,23,22
3638,Training,D2,Tuning,,210,24,41
3639,Training,D2,Tuning,,210,25,26
3640,Training,D2,Tuning,,210,26,19
3641,Training,D2,Tuning,,210,27,19
3642,Training,D2,Tuning,,210,28,14
3643,Training,D2,Tuning,,210,29,42
3644,Training,D2,Tuning,,240,0,45
3645,Training,D2,Tuning,,240,1,39
3646,Training,D2,Tuning,,240,2,41
3647,Training,D2,Tuning,,240,3,48
3648,Training,D2,Tuning,,240,4,55
3649,Training,D2,Tuning,,240,5,52
3650,Training,D2,Tuning,,240,6,25
3651,Training,D2,Tuning,,240,7,27
3652,Training,D2,Tuning,,240,8,32
3653,Training,D2,Tuning,,240,9,25
3654,Training,D2,Tuning,,240,10,30
3655,Training,D2,Tuning,,240,11,47
3656,Training,D2,Tuning,,240,12,44
3657,Training,D2,Tuning,,240,13,21
3658,Training,D2,Tuning,,240,15,28
3659,Training,D2,Tuning,,240,16,28
3660,Training,D2,Tuning,,240,17,36
3661,Training,D2,Tuning,,240,18,31
3662,Training,D2,Tuning,,240,19,29
3663,Training,D2,Tuning,,240,20,25
3664,Training,D2,Tuning,,240,21,32
3665,Training,D2,Tuning,,240,22,21
3666,Training,D2,Tuning,,240,23,28
3667,Training,D2,Tuning,,240,24,24
3668,Training,D2,Tuning,,240,25,24
3669,Training,D2,Tuning,,240,28,35
3670,Training,D2,Tuning,,240,30,18
3671,Training,D2,Tuning,,270,0,30
3672,Training,D2,Tuning,,270,1,16
3673,Training,D2,Tuning,,270,2,16
3674,Training,D2,Tuning,,270,3,16
3675,Training,D2,Tuning,,270,4,19
3676,Training,D2,Tuning,,270,5,18
3677,Training,D2,Tuning,,270,6,19
3678,Training,D2,Tuning,,270,7,26
3679,Training,D2,Tuning,,270,8,24
3680,Training,D2,Tuning,,270,9,18
3681,Training,D2,Tuning,,270,10,24
3682,Training,D2,Tuning,,270,11,20
3683,Training,D2,Tuning,,270,12,17
3684,Training,D2,Tuning,,270,13,18
3685,Training,D2,Tuning,,270,14,17
3686,Training,D2,Tuning,,270,15,26
3687,Training,D2,Tuning,,270,16,18
3688,Training,D2,Tuning,,270,17,19
3689,Training,D2,Tuning,,270,18,19
3690,Training,D2,Tuning,,270,19,17
3691,Training,D2,Tuning,,270,20,19
3692,Training,D2,Tuning,,270,21,16
3693,Training,D2,Tuning,,270,22,17
3694,Training,D2,Tuning,,270,23,17
3695,Training,D2,Tuning,,270,24,18
3696,Training,D2,Tuning,,300,0,34
3697,Training,D2,Tuning,,300,2,15
3698,Training,D2,Tuning,,300,3,17
3699,Training,D2,Tuning,,300,4,19
3700,Training,D2,Tuning,,300,5,20
3701,Training,D2,Tuning,,300,6,21
3702,Training,D2,Tuning,,300,7,18
3703,Training,D2,Tuning,,300,8,21
3704,Training,D2,Tuning,,300,9,17
3705,Training,D2,Tuning,,300,10,25
3706,Training,D2,Tuning,,300,11,27
3707,Training,D2,Tuning,,300,12,19
3708,Training,D2,Tuning,,300,13,19
3709,Training,D2,Tuning,,300,14,21
3710,Training,D2,Tuning,,300,15,28
3711,Training,D2,Tuning,,300,16,28
3712,Training,D2,Tuning,,300,17,20
3713,Training,D2,Tuning,,300,18,25
3714,Training,D2,Tuning,,300,19,15
3715,Training,D2,Tuning,,300,20,24
3716,Training,D2,Tuning,,300,22,16
3717,Training,D2,Tuning,,300,23,23
3718,Training,D2,Tuning,,300,24,13
3719,Training,D2,Tuning,,300,25,18
3720,Training,D2,Tuning,,300,26,25
3721,Training,D2,Tuning,,300,27,22
3722,Training,D2,Tuning,,300,29,15
3723,Training,D2,Tuning,,330,0,32
3724,Training,D2,Tuning,,330,2,57
3725,Training,D2,Tuning,,330,3,22
3726,Training,D2,Tuning,,330,4,22
3727,Training,D2,Tuning,,330,5,19
3728,Training,D2,Tuning,,330,6,38
3729,Training,D2,Tuning,,330,7,48
3730,Training,D2,Tuning,,330,8,53
3731,Training,D2,Tuning,,330,9,33
3732,Training,D2,Tuning,,330,10,23
3733,Training,D2,Tuning,,330,11,38
3734,Training,D2,Tuning,,330,12,30
3735,Training,D2,Tuning,,330,13,34
3736,Training,D2,Tuning,,330,14,42
3737,Training,D2,Tuning,,330,15,29
3738,Training,D2,Tuning,,330,16,33
3739,Training,D2,Tuning,,330,17,23
3740,Training,D2,Tuning,,330,18,17
3741,Training,D2,Tuning,,330,19,34
3742,Training,D2,Tuning,,330,20,22
3743,Training,D2,Tuning,,330,21,32
3744,Training,D2,Tuning,,330,22,35
3745,Training,D2,Tuning,,330,23,25
3746,Training,D2,Tuning,,330,24,27
3747,Training,D2,Tuning,,330,26,18
3748,Training,D2,Tuning,,330,27,20
3749,Training,D2,Tuning,,330,28,17
3750,Training,D2,Tuning,,330,30,28
3751,Training,D3,Tuning,,0,0,46
3752,Training,D3,Tuning,,0,1,20
3753,Training,D3,Tuning,,0,2,22
3754,Training,D3,Tuning,,0,3,26
3755,Training,D3,Tuning,,0,4,31
3756,Training,D3,Tuning,,0,5,28
3757,Training,D3,Tuning,,0,6,21
3758,Training,D3,Tuning,,0,7,26
3759,Training,D3,Tuning,,0,8,23
3760,Training,D3,Tuning,,0,9,30
3761,Training,D3,Tuning,,0,10,21
3762,Training,D3,Tuning,,0,11,34
3763,Training,D3,Tuning,,0,12,21
3764,Training,D3,Tuning,,0,13,26
3765,Training,D3,Tuning,,0,14,20
3766,Training,D3,Tuning,,0,15,23
3767,Training,D3,Tuning,,0,16,23
3768,Training,D3,Tuning,,0,17,24
3769,Training,D3,Tuning,,0,18,30
3770,Training,D3,Tuning,,0,19,23
3771,Training,D3,Tuning,,0,20,27
3772,Training,D3,Tuning,,0,21,22
3773,Training,D3,Tuning,,0,22,20
3774,Training,D3,Tuning,,0,23,19
3775,Training,D3,Tuning,,0,24,23
3776,Training,D3,Tuning,,0,25,26
3777,Training,D3,Tuning,,0,26,20
3778,Training,D3,Tuning,,0,27,24
3779,Training,D3,Tuning,,0,28,24
3780,Training,D3,Tuning,,0,29,24
3781,Training,D3,Tuning,,0,30,18
3782,Training,D3,Tuning,,30,0,37
3783,Training,D3,Tuning,,30,1,23
3784,Training,D3,Tuning,,30,2,36
3785,Training,D3,Tuning,,30,3,56
3786,Training,D3,Tuning,,30,4,57
3787,Training,D3,Tuning,,30,5,52
3788,Training,D3,Tuning,,30,7,57
3789,Training,D3,Tuning,,30,8,52
3790,Training,D3,Tuning,,30,9,50
3791,Training,D3,Tuning,,30,10,57
3792,Training,D3,Tuning,,30,11,36
3793,Training,D3,Tuning,,30,12,39
3794,Training,D3,Tuning,,30,13,51
3795,Training,D3,Tuning,,30,15,56
3796,Training,D3,Tuning,,30,18,43
3797,Training,D3,Tuning,,30,19,29
3798,Training,D3,Tuning,,30,20,53
3799,Training,D3,Tuning,,30,22,33
3800,Training,D3,Tuning,,30,25,31
3801,Training,D3,Tuning,,30,26,19
3802,Training,D3,Tuning,,30,28,45
3803,Training,D3,Tuning,,30,30,15
3804,Training,D3,Tuning,,60,0,32
3805,Training,D3,Tuning,,60,1,33
3806,Training,D3,Tuning,,60,2,34
3807,Training,D3,Tuning,,60,3,33
3808,Training,D3,Tuning,,60,4,40
3809,Training,D3,Tuning,,60,5,46
3810,Training,D3,Tuning,,60,6,36
3811,Training,D3,Tuning,,60,7,32
3812,Training,D3,Tuning,,60,8,42
3813,Training,D3,Tuning,,60,9,34
3814,Training,D3,Tuning,,60,10,41
3815,Training,D3,Tuning,,60,11,35
3816,Training,D3,Tuning,,60,12,25
3817,Training,D3,Tuning,,60,13,42
3818,Training,D3,Tuning,,60,14,39
3819,Training,D3,Tuning,,60,15,30
3820,Training,D3,Tuning,,60,16,41
3821,Training,D3,Tuning,,60,17,24
3822,Training,D3,Tuning,,60,18,42
3823,Training,D3,Tuning,,60,19,35
3824,Training,D3,Tuning,,60,20,30
3825,Training,D3,Tuning,,60,21,33
3826,Training,D3,Tuning,,60,22,27
3827,Training,D3,Tuning,,60,23,37
3828,Training,D3,Tuning,,60,24,41
3829,Training,D3,Tuning,,60,25,27
3830,Training,D3,Tuning,,60,29,19
3831,Training,D3,Tuning,,60,30,18
3832,Training,D3,Tuning,,90,0,22
3833,Training,D3,Tuning,,90,1,21
3834,Training,D3,Tuning,,90,2,28
3835,Training,D3,Tuning,,90,3,26
3836,Training,D3,Tuning,,90,4,20
3837,Training,D3,Tuning,,90,5,32
3838,Training,D3,Tuning,,90,6,21
3839,Training,D3,Tuning,,90,7,21
3840,Training,D3,Tuning,,90,8,21
3841,Training,D3,Tuning,,90,9,22
3842,Training,D3,Tuning,,90,10,19
3843,Training,D3,Tuning,,90,11,20
3844,Training,D3,Tuning,,90,12,22
3845,Training,D3,Tuning,,90,13,17
3846,Training,D3,Tuning,,90,14,24
3847,Training,D3,Tuning,,90,15,18
3848,Training,D3,Tuning,,90,16,18
3849,Training,D3,Tuning,,90,17,19
3850,Training,D3,Tuning,,90,18,21
3851,Training,D3,Tuning,,90,19,19
3852,Training,D3,Tuning,,90,20,19
3853,Training,D3,Tuning,,90,21,22
3854,Training,D3,Tuning,,90,22,18
3855,Training,D3,Tuning,,90,23,19
3856,Training,D3,Tuning,,90,24,21
3857,Training,D3,Tuning,,90,25,16
3858,Training,D3,Tuning,,90,26,22
3859,Training,D3,Tuning,,90,27,27
3860,Training,D3,Tuning,,90,28,15
3861,Training,D3,Tuning,,90,29,17
3862,Training,D3,Tuning,,90,30,20
3863,Training,D3,Tuning,,120,0,17
3864,Training,D3,Tuning,,120,1,26
3865,Training,D3,Tuning,,120,2,25
3866,Training,D3,Tuning,,120,3,34
3867,Training,D3,Tuning,,120,4,25
3868,Training,D3,Tuning,,120,5,30
3869,Training,D3,Tuning,,120,6,29
3870,Training,D3,Tuning,,120,7,25
3871,Training,D3,Tuning,,120,8,27
3872,Training,D3,Tuning,,120,9,31
3873,Training,D3,Tuning,,120,10,27
3874,Training,D3,Tuning,,120,11,31
3875,Training,D3,Tuning,,120,12,27
3876,Training,D3,Tuning,,120,13,27
3877,Training,D3,Tuning,,120,14,33
3878,Training,D3,Tuning,,120,15,28
3879,Training,D3,Tuning,,120,16,29
3880,Training,D3,Tuning,,120,17,34
3881,Training,D3,Tuning,,120,18,24
3882,Training,D3,Tuning,,120,19,25
3883,Training,D3,Tuning,,120,20,25
3884,Training,D3,Tuning,,120,21,24
3885,Training,D3,Tuning,,120,22,30
3886,Training,D3,Tuning,,120,23,32
3887,Training,D3,Tuning,,120,24,31
3888,Training,D3,Tuning,,120,25,26
3889,Training,D3,Tuning,,120,26,20
3890,Training,D3,Tuning,,120,27,33
3891,Training,D3,Tuning,,120,28,20
3892,Training,D3,Tuning,,120,29,31
3893,Training,D3,Tuning,,120,30,20
3894,Training,D3,Tuning,,150,0,25
3895,Training,D3,Tuning,,150,1,42
3896,Training,D3,Tuning,,150,2,40
3897,Training,D3,Tuning,,150,3,52
3898,Training,D3,Tuning,,150,4,46
3899,Training,D3,Tuning,,150,5,59
3900,Training,D3,Tuning,,150,6,68
3901,Training,D3,Tuning,,150,7,34
3902,Training,D3,Tuning,,150,8,55
3903,Training,D3,Tuning,,150,9,34
3904,Training,D3,Tuning,,150,10,38
3905,Training,D3,Tuning,,150,11,32
3906,Training,D3,Tuning,,150,12,53
3907,Training,D3,Tuning,,150,13,37
3908,Training,D3,Tuning,,150,14,49
3909,Training,D3,Tuning,,150,15,25
3910,Training,D3,Tuning,,150,16,47
